"date","ageCensus","ethnicityCensus","geog","datacol"
2019,2,2,35,0
2019,2,2,36,36
2019,2,2,37,518
2019,2,2,38,169
2019,2,2,39,314
2019,2,3,1,57
2019,2,3,2,28
2019,2,3,3,280
2019,2,3,4,49
2019,2,3,5,39
2019,2,3,6,881
2019,2,3,7,0
2019,2,3,8,80
2019,2,3,9,9
2019,2,3,10,2
2019,2,3,11,158
2019,2,3,12,0
2019,2,3,13,184
2019,2,3,14,47
2019,2,3,15,153
2019,2,3,16,21
2019,2,3,17,11012
2019,2,3,18,492
2019,2,3,19,24
2019,2,3,20,15
2019,2,3,21,28
2019,2,3,22,1
2019,2,3,23,29
2019,2,3,24,15
2019,2,3,25,11
2019,2,3,26,4
2019,2,3,27,4719
2019,2,3,28,7
2019,2,3,29,129
2019,2,3,30,8
2019,2,3,31,1908
2019,2,3,32,792
2019,2,3,33,12
2019,2,3,34,630
2019,2,3,35,1
2019,2,3,36,53
2019,2,3,37,169
2019,2,3,38,50
2019,2,3,39,345
2019,2,4,1,2
2019,2,4,2,14
2019,2,4,3,44
2019,2,4,4,8
2019,2,4,5,5
2019,2,4,6,338
2019,2,4,7,0
2019,2,4,8,29
2019,2,4,9,12
2019,2,4,10,0
2019,2,4,11,40
2019,2,4,12,0
2019,2,4,13,9
2019,2,4,14,13
2019,2,4,15,36
2019,2,4,16,8
2019,2,4,17,1648
2019,2,4,18,213
2019,2,4,19,4
2019,2,4,20,4
2019,2,4,21,12
2019,2,4,22,0
2019,2,4,23,26
2019,2,4,24,10
2019,2,4,25,1
2019,2,4,26,0
2019,2,4,27,1310
2019,2,4,28,0
2019,2,4,29,37
2019,2,4,30,0
2019,2,4,31,391
2019,2,4,32,296
2019,2,4,33,12
2019,2,4,34,223
2019,2,4,35,1
2019,2,4,36,9
2019,2,4,37,57
2019,2,4,38,0
2019,2,4,39,54
2019,2,5,1,1936
2019,2,5,2,1150
2019,2,5,3,12576
2019,2,5,4,4686
2019,2,5,5,2789
2019,2,5,6,25295
2019,2,5,7,185
2019,2,5,8,5879
2019,2,5,9,2754
2019,2,5,10,216
2019,2,5,11,7850
2019,2,5,12,102
2019,2,5,13,7428
2019,2,5,14,3405
2019,2,5,15,3514
2019,2,5,16,903
2019,2,5,17,76748
2019,2,5,18,11387
2019,2,5,19,2095
2019,2,5,20,1048
2019,2,5,21,4133
2019,2,5,22,576
2019,2,5,23,2754
2019,2,5,24,2104
2019,2,5,25,820
2019,2,5,26,576
2019,2,5,27,39000
2019,2,5,28,506
2019,2,5,29,6613
2019,2,5,30,598
2019,2,5,31,36775
2019,2,5,32,26598
2019,2,5,33,2053
2019,2,5,34,12572
2019,2,5,35,156
2019,2,5,36,3336
2019,2,5,37,9885
2019,2,5,38,1705
2019,2,5,39,19127
2019,2,8,1,38
2019,2,8,2,98
2019,2,8,3,917
2019,2,8,4,221
2019,2,8,5,389
2019,2,8,6,3015
2019,2,8,7,21
2019,2,8,8,494
2019,2,8,9,153
2019,2,8,10,54
2019,2,8,11,367
2019,2,8,12,7
2019,2,8,13,307
2019,2,8,14,372
2019,2,8,15,626
2019,2,8,16,98
2019,2,8,17,15407
2019,2,8,18,2545
2019,2,8,19,108
2019,2,8,20,75
2019,2,8,21,364
2019,2,8,22,26
2019,2,8,23,340
2019,2,8,24,177
2019,2,8,25,94
2019,2,8,26,51
2019,2,8,27,10167
2019,2,8,28,41
2019,2,8,29,566
2019,2,8,30,31
2019,2,8,31,5899
2019,2,8,32,3151
2019,2,8,33,196
2019,2,8,34,2320
