"date","ageCensus","ethnicityCensus","geog","datacol"
2017,1,2,4,21324
2017,1,2,5,3405
2017,1,2,6,2268
2017,1,3,1,1066
2017,1,3,2,900
2017,1,3,3,2435
2017,1,3,4,11020
2017,1,3,5,5372
2017,1,3,6,1468
2017,1,4,1,382
2017,1,4,2,129
2017,1,4,3,458
2017,1,4,4,1693
2017,1,4,5,1614
2017,1,4,6,567
2017,1,5,1,48486
2017,1,5,2,44017
2017,1,5,3,54399
2017,1,5,4,74445
2017,1,5,5,50183
2017,1,5,6,54375
2017,1,8,1,4863
2017,1,8,2,2842
2017,1,8,3,8875
2017,1,8,4,17428
2017,1,8,5,13849
2017,1,8,6,7857
2017,1,9,1,15695
2017,1,9,2,28904
2017,1,9,3,15956
2017,1,9,4,23115
2017,1,9,5,14571
2017,1,9,6,12838
2017,1,10,1,6622
2017,1,10,2,3264
2017,1,10,3,14259
2017,1,10,4,37857
2017,1,10,5,16759
2017,1,10,6,10193
2017,1,11,1,34909
2017,1,11,2,17913
2017,1,11,3,41488
2017,1,11,4,56490
2017,1,11,5,40058
2017,1,11,6,44286
2017,1,12,1,780
2017,1,12,2,434
2017,1,12,3,1993
2017,1,12,4,9981
2017,1,12,5,4543
2017,1,12,6,1150
2017,2,0,1,60798
2017,2,0,2,53033
2017,2,0,3,75755
2017,2,0,4,127585
2017,2,0,5,74681
2017,2,0,6,73793
2017,2,1,1,2071
2017,2,1,2,2094
2017,2,1,3,1889
2017,2,1,4,1538
2017,2,1,5,1566
2017,2,1,6,1948
2017,2,2,1,1201
2017,2,2,2,978
2017,2,2,3,6108
2017,2,2,4,21643
2017,2,2,5,4188
2017,2,2,6,2877
2017,2,3,1,1171
2017,2,3,2,858
2017,2,3,3,2276
2017,2,3,4,10854
2017,2,3,5,5098
2017,2,3,6,1726
2017,2,4,1,345
2017,2,4,2,151
2017,2,4,3,504
2017,2,4,4,1619
2017,2,4,5,1466
2017,2,4,6,634
2017,2,5,1,51525
2017,2,5,2,46116
2017,2,5,3,57076
2017,2,5,4,76866
2017,2,5,5,50098
2017,2,5,6,59297
2017,2,8,1,4456
2017,2,8,2,2820
2017,2,8,3,7892
2017,2,8,4,15062
2017,2,8,5,12259
2017,2,8,6,7284
